date,usd,equity
02/03/2022 20:27:41,0.00949688,2.7878964464175
02/03/2022 20:28:30,0.00949688,2.7922296004725
02/03/2022 20:30:11,0.00949688,2.7913818094675
02/03/2022 20:30:25,0.00949688,2.795338167535
02/03/2022 20:38:31,0.00949688,2.77301300415
02/03/2022 20:38:44,0.00949688,2.7738607951775
02/03/2022 20:40:42,0.00949688,2.7754621781375
02/03/2022 20:40:57,0.00949688,2.7743317900924995
02/03/2022 20:43:08,0.00949688,2.77282460597
02/03/2022 20:43:22,0.00949688,2.7712232229700002
